,rank,business_name,logo,description,address,location,reviews,category,timezone,price_range,language,is_claimed,extra,identity,opening_hours,status,media,activity,devices,external_id,feature_id,gkg_id,owner,phone,url,appointment,website,address_clean,state_clean,city_clean,zip
78656,89,Sincerely Yours,"['https://lh3.googleusercontent.com/-MwS8z5-9Sr4/AAAAAAAAAAI/AAAAAAAAAAA/hRwAUdhtAlM/s400-p-k-no-ns-nd/photo.jpg', 'https://lh3.googleusercontent.com/-MwS8z5-9Sr4/AAAAAAAAAAI/AAAAAAAAAAA/hRwAUdhtAlM/s60-p-k-no-ns-nd/photo.jpg']",,"{'street': '3113 E 3rd Ave #206', 'postcode': '80206', 'city': 'Denver', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.721101999999995, 'lng': -104.950684}","{'rating': 5, 'count': 1, 'spread': [0, 0, 0, 0, 1]}","{'items': ['Promotional products supplier'], 'primary': None}",America/Denver,0.0,,True,"{'accessibility': ['Wheelchair-accessible car park', 'Wheelchair-accessible entrance'], 'payments': ['Debit cards', 'Credit cards']}",,,1,"{'items': [{'url': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0q0Fq4w4952bgXpvlBPnCA&cb_client=search.gws-prod.gps&w=1024&h=768&yaw=12.093646&pitch=0&thumbfov=100', 'type': 'street_view', 'created_at': '2024-11-01 09:00:00', 'caption': 'Sincerely Yours'}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipMkLLo4A3CHMTaSnpAmReFLwLG-JyLIDkDiyS0K=w600-h600-k-no', 'type': 'photo', 'created_at': '2018-05-16 21:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipMYzDS0-HO0ySuOTIQfDylwL6sUPVLsgGj0WJFM=w628-h412-k-no', 'type': 'photo', 'created_at': '2018-05-16 21:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipMQ6SFmiBgtUaLWYtWQpEcOb4BLgYUz84naSzbg=w564-h564-k-no', 'type': 'photo', 'created_at': '2018-05-16 21:00:00', 'caption': None}], 'count': 4, 'types': ['photo', 'street_view']}","{'min': '2018-05-16 21:00:00', 'max': '2018-05-16 21:00:00'}","['bizbuilder:gmb_api', 'launch']",ChIJf0ixiZd-bIcR4fi_0Tq0US4,0x876c7e9789b1487f:0x2e51b43ad1bff8e1,/g/1tp2_wd2,"{'external_id': '116814442682441993321', 'url': 'https://www.google.com/maps/contrib/116814442682441993321'}","[{'raw': '+1 303-388-7319', 'area_code': '303', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+13033887319', 'local': '(303) 388-7319', 'location': 'Denver, CO', 'carrier': None, 'exchange': 'DENVER', 'company': 'QWEST CORPORATION', 'adm1': 'CO'}]","https://www.google.com/maps/place/Sincerely+Yours/@39.721101999999995,-104.950684,17z/data=!3m1!4b1!4m5!3m4!1s0x876c7e9789b1487f:0x2e51b43ad1bff8e1!8m2!3d39.721101999999995!4d-104.950684",,"{'domain': 'sincerelyyourspromos.com', 'platform': None, 'url': 'http://www.sincerelyyourspromos.com/'}",3113 E 3rd Ave #206,Colorado,Denver,80206
63574,72,Denver Restaurant Equipment Corp.,"['https://lh6.googleusercontent.com/--_N7m1tKAVc/AAAAAAAAAAI/AAAAAAAAAAA/ScNVvt0L-iI/s400-p-k-no-ns-nd/photo.jpg', 'https://lh6.googleusercontent.com/--_N7m1tKAVc/AAAAAAAAAAI/AAAAAAAAAAA/ScNVvt0L-iI/s60-p-k-no-ns-nd/photo.jpg']",,"{'street': '4900-a Acoma St', 'postcode': '80216', 'city': 'Denver', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.7860078, 'lng': -104.98849039999999}","{'rating': 4, 'count': 127, 'spread': [28, 3, 1, 4, 91]}","{'items': ['Restaurant supply store'], 'primary': None}",America/Denver,0.0,,True,"{'service_options': ['Delivery', 'In-store pick-up'], 'accessibility': ['Wheelchair-accessible car park', 'Wheelchair-accessible entrance'], 'planning': ['Quick visit'], 'payments': ['Cheques', 'Credit cards', 'Debit cards', 'NFC mobile payments']}",,,1,"{'items': [{'url': 'https://lh5.googleusercontent.com/p/AF1QipN-V4IwKmtaAlM06eB59jTMK7x1MlkC7_iOOnbV=w1024-h1365-k-no', 'type': 'photo', 'created_at': '2023-02-16 16:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipN716VpQeyyo7n3oy_oY1RPRRF2xc8bDTillvhh=w1024-h1365-k-no', 'type': 'photo', 'created_at': '2022-11-22 22:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipNcY8FRi4CBivQx5wVn3bG6Km5KZfTyRQxNP8hq=w1024-h1365-k-no', 'type': 'photo', 'created_at': '2019-12-06 20:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipOZXtR6CFZJGdHidWZ4WXkWUqnwB5xKKmql4d1I=w1024-h512-k-no-pi-10-ya334.75015-ro-0-fo100', 'type': 'street_view', 'created_at': '2017-09-05 20:00:00', 'caption': None}], 'count': 154, 'types': ['photo', 'street_view']}","{'min': '2019-12-06 20:00:00', 'max': '2023-02-16 16:00:00'}","['bizbuilder:gmb_ios', 'bizbuilder:gmb_on_local_universal_desktop', 'photos:legacy_innerspace', 'photos:local_universal_mobile']",ChIJg6S04aZ3bIcRJLa6v-BvJRU,0x876c77a6e1b4a483:0x15256fe0bfbab624,/g/11c48sn9rt,"{'external_id': '103579524403526322093', 'url': 'https://www.google.com/maps/contrib/103579524403526322093'}","[{'raw': '+1 303-291-0524', 'area_code': '303', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+13032910524', 'local': '(303) 291-0524', 'location': 'Denver, CO', 'carrier': None, 'exchange': 'DENVER', 'company': 'QWEST CORPORATION', 'adm1': 'CO'}]","https://www.google.com/maps/place/Denver+Restaurant+Equipment+Corp./@39.7860078,-104.98849039999999,17z/data=!3m1!4b1!4m5!3m4!1s0x876c77a6e1b4a483:0x15256fe0bfbab624!8m2!3d39.7860078!4d-104.98849039999999",,"{'domain': 'denverrestaurantequipment.net', 'platform': None, 'url': 'https://www.denverrestaurantequipment.net/'}",4900-a Acoma St,Colorado,Denver,80216
34442,45,Gates & Sons Inc,"['https://lh6.googleusercontent.com/-A9N3YZxH1Q4/AAAAAAAAAAI/AAAAAAAAAAA/gaJFUJCVQ10/s400-p-k-no-ns-nd/photo.jpg', 'https://lh6.googleusercontent.com/-A9N3YZxH1Q4/AAAAAAAAAAI/AAAAAAAAAAA/gaJFUJCVQ10/s60-p-k-no-ns-nd/photo.jpg']",,"{'street': '90 S Fox St', 'postcode': '80223', 'city': 'Denver', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.7147322, 'lng': -104.9941028}","{'rating': 3, 'count': 2, 'spread': [1, 0, 0, 0, 1]}","{'items': ['Manufacturer', 'Corporate office'], 'primary': None}",America/Denver,0.0,,True,"{'accessibility': ['Wheelchair-accessible car park', 'Wheelchair-accessible entrance']}",,,1,"{'items': [{'url': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Bw3rwIWS-2IcshhpAG12YA&cb_client=search.gws-prod.gps&w=1024&h=768&yaw=157.73079&pitch=0&thumbfov=100', 'type': 'street_view', 'created_at': '2024-11-01 12:00:00', 'caption': 'Gates & Sons Inc'}], 'count': 0, 'types': ['street_view']}","{'min': None, 'max': None}",['launch'],ChIJWZfAUBh_bIcR3mWR4F-8zlU,0x876c7f1850c09759:0x55cebc5fe09165de,/g/1tcz__z4,"{'external_id': '111629257720388408691', 'url': 'https://www.google.com/maps/contrib/111629257720388408691'}","[{'raw': '+1 303-744-6185', 'area_code': '303', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+13037446185', 'local': '(303) 744-6185', 'location': 'Denver, CO', 'carrier': None, 'exchange': 'DENVER', 'company': 'QWEST CORPORATION', 'adm1': 'CO'}]","https://www.google.com/maps/place/Gates+%26+Sons+Inc/@39.7147322,-104.9941028,17z/data=!3m1!4b1!4m5!3m4!1s0x876c7f1850c09759:0x55cebc5fe09165de!8m2!3d39.7147322!4d-104.9941028",,"{'domain': 'gatesconcreteforms.com', 'platform': None, 'url': 'http://gatesconcreteforms.com/'}",90 S Fox St,Colorado,Denver,80223
40492,50,Neocom Promo LLC,"['https://lh3.googleusercontent.com/-FwlFi6NyjoE/AAAAAAAAAAI/AAAAAAAAAAA/Rx8vQSmMEq0/s400-p-k-no-ns-nd/photo.jpg', 'https://lh3.googleusercontent.com/-FwlFi6NyjoE/AAAAAAAAAAI/AAAAAAAAAAA/Rx8vQSmMEq0/s60-p-k-no-ns-nd/photo.jpg']",,"{'street': '1633 Fillmore St Suite 404', 'postcode': '80206', 'city': 'Denver', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.742651699999996, 'lng': -104.9538245}","{'rating': 5, 'count': 15, 'spread': [0, 0, 0, 0, 15]}","{'items': ['Marketing agency', 'Graphic designer', 'Promotional products supplier', 'Translation service'], 'primary': None}",America/Denver,0.0,,True,"{'from_the_business': ['Identifies as Latino-owned', 'Identifies as women-owned'], 'service_options': ['Online appointments', 'On-site services'], 'accessibility': ['Wheelchair-accessible car park', 'Wheelchair-accessible entrance'], 'parking': ['Free multi-storey car park', 'On-site parking']}","['Identifies as women-owned', 'Identifies as Latino-owned']",,1,"{'items': [{'url': 'https://lh5.googleusercontent.com/p/AF1QipNsgdMckxBvcUCQZwR3Z5c7DJz1_4XpYfUrGayU=w1024-h768-k-no', 'type': 'photo', 'created_at': '2024-09-11 19:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipP4YdQYLXRp02sw65Ic4ves4LEpsxuItRWbQXuW=w1024-h1363-k-no', 'type': 'photo', 'created_at': '2021-11-19 21:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipNihzfVwaw1diCwzj_8MIqzwCbPih9BNOeSK5S-=w800-h600-k-no', 'type': 'photo', 'created_at': '2020-01-02 23:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipOdEriNSV3iioNRoj5MVrc-EYLdsiUeHSiFOpMq=w720-h540-k-no', 'type': 'photo', 'created_at': '2019-09-25 16:00:00', 'caption': None}], 'count': 129, 'types': ['photo']}","{'min': '2019-09-25 16:00:00', 'max': '2024-09-11 19:00:00'}","['bizbuilder:gmb_web', 'photos:gmm_android', 'photos:local_universal_rap_on_boq']",ChIJs3CtOfHta4cRSK2cNdLy98g,0x876bedf139ad70b3:0xc8f7f2d2359cad48,/g/1hhntksbl,"{'external_id': '111117743124654659121', 'url': 'https://www.google.com/maps/contrib/111117743124654659121'}","[{'raw': '+1 720-420-9506', 'area_code': '720', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+17204209506', 'local': '(720) 420-9506', 'location': 'Colorado', 'carrier': None, 'exchange': 'DENVER', 'company': 'LEVEL 3 COMMUNICATIONS, LLC - CO', 'adm1': 'CO'}]","https://www.google.com/maps/place/Neocom+Promo+LLC/@39.742651699999996,-104.9538245,17z/data=!3m1!4b1!4m5!3m4!1s0x876bedf139ad70b3:0xc8f7f2d2359cad48!8m2!3d39.742651699999996!4d-104.9538245",,"{'domain': 'neocompromo.com', 'platform': None, 'url': 'https://www.neocompromo.com/'}",1633 Fillmore St Suite 404,Colorado,Denver,80206
61382,70,Sportique Scooters,"['https://lh5.googleusercontent.com/-eH_-98HFMwM/AAAAAAAAAAI/AAAAAAAAAAA/BB23bAPY5LU/s400-p-k-no-ns-nd/photo.jpg', 'https://lh5.googleusercontent.com/-eH_-98HFMwM/AAAAAAAAAAI/AAAAAAAAAAA/BB23bAPY5LU/s60-p-k-no-ns-nd/photo.jpg']",,"{'street': '160 S Broadway', 'postcode': '80209', 'city': 'Denver', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.713374099999996, 'lng': -104.9873676}","{'rating': 4.4, 'count': 464, 'spread': [41, 14, 24, 28, 357]}","{'items': ['Motor scooter dealer', 'Electric bicycle store', 'Motorcycle parts store', 'Scooter repair shop'], 'primary': None}",America/Denver,0.0,,True,"{'service_options': ['In-store pick-up', 'In-store shopping', 'On-site services', 'Delivery', 'Same-day delivery'], 'accessibility': ['Wheelchair-accessible car park', 'Wheelchair-accessible entrance'], 'amenities': ['Wi-Fi'], 'crowd': ['LGBTQ+ friendly'], 'payments': ['Cheques', 'Credit cards', 'Debit cards'], 'parking': ['On-site parking']}",['LGBTQ+ friendly'],,1,"{'items': [{'url': 'https://lh5.googleusercontent.com/p/AF1QipM-cA_nZ7U9s7RfO7XxUa2HoEPS2hUN4kHjQ_YJ=w680-h434-k-no', 'type': 'photo', 'created_at': '2024-05-03 17:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipOIvr4DmFkXZzqfkLGKq9KOHHonHirA6rye7uMo=w1024-h473-k-no', 'type': 'photo', 'created_at': '2022-08-24 20:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipMk08mHD5Lesc2u-ZeZ00SXI2x07jkTsQEyb_y3=w1024-h768-k-no', 'type': 'photo', 'created_at': '2018-08-24 21:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipOXk6lpDqZA2HMewnHTcpSDRxASITcoS9y2Oz4O=w1024-h768-k-no', 'type': 'photo', 'created_at': '2018-08-24 21:00:00', 'caption': None}], 'count': 151, 'types': ['photo']}","{'min': '2018-08-24 21:00:00', 'max': '2024-05-03 17:00:00'}","['bizbuilder:gmb_on_local_universal_desktop', 'photos:gmm_android', 'photos:gmm_android_review_post']",ChIJx1sr8-x4bIcRmpwvBVi4SyA,0x876c78ecf32b5bc7:0x204bb858052f9c9a,/g/1vc_qvs7,"{'external_id': '109293670923207606432', 'url': 'https://www.google.com/maps/contrib/109293670923207606432'}","[{'raw': '+1 303-477-8614', 'area_code': '303', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+13034778614', 'local': '(303) 477-8614', 'location': 'Denver, CO', 'carrier': None, 'exchange': 'DENVER', 'company': 'QWEST CORPORATION', 'adm1': 'CO'}]","https://www.google.com/maps/place/Sportique+Scooters/@39.713374099999996,-104.9873676,17z/data=!3m1!4b1!4m5!3m4!1s0x876c78ecf32b5bc7:0x204bb858052f9c9a!8m2!3d39.713374099999996!4d-104.9873676",,"{'domain': 'sportiquescooters.com', 'platform': None, 'url': 'http://sportiquescooters.com/'}",160 S Broadway,Colorado,Denver,80209
1143,2,Alfred Manufacturing Co Inc,"['https://lh6.googleusercontent.com/-qTwCftEl8mI/AAAAAAAAAAI/AAAAAAAAAAA/MiupzM7Otso/s400-p-k-no-ns-nd/photo.jpg', 'https://lh6.googleusercontent.com/-qTwCftEl8mI/AAAAAAAAAAI/AAAAAAAAAAA/MiupzM7Otso/s60-p-k-no-ns-nd/photo.jpg']",,"{'street': '4398 Elati St', 'postcode': '80216', 'city': 'Denver', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.776282699999996, 'lng': -104.9934157}","{'rating': 4.4, 'count': 7, 'spread': [1, 0, 0, 0, 6]}","{'items': ['Manufacturer', 'Machining manufacturer', 'Metal stamping service', 'Plastic injection molding service'], 'primary': None}",America/Denver,0.0,,True,"{'accessibility': ['Wheelchair-accessible car park', 'Wheelchair-accessible entrance']}",,,1,"{'items': [{'url': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SyLgTmfnnyjCUN-jO6gpxA&cb_client=search.gws-prod.gps&w=1024&h=768&yaw=137.16934&pitch=0&thumbfov=100', 'type': 'street_view', 'created_at': '2024-11-01 12:00:00', 'caption': 'Alfred Manufacturing Co Inc'}], 'count': 0, 'types': ['street_view']}","{'min': None, 'max': None}",['launch'],ChIJvfCF6_h4bIcR3RDxVZah-yg,0x876c78f8eb85f0bd:0x28fba19655f110dd,/g/1v2f0_ry,"{'external_id': '103976376203967442527', 'url': 'https://www.google.com/maps/contrib/103976376203967442527'}","[{'raw': '+1 303-433-6385', 'area_code': '303', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+13034336385', 'local': '(303) 433-6385', 'location': 'Denver, CO', 'carrier': None, 'exchange': 'DENVER', 'company': 'QWEST CORPORATION', 'adm1': 'CO'}]","https://www.google.com/maps/place/Alfred+Manufacturing+Co+Inc/@39.776282699999996,-104.9934157,17z/data=!3m1!4b1!4m5!3m4!1s0x876c78f8eb85f0bd:0x28fba19655f110dd!8m2!3d39.776282699999996!4d-104.9934157",,"{'domain': 'alfredmfg.com', 'platform': None, 'url': 'https://www.alfredmfg.com/'}",4398 Elati St,Colorado,Denver,80216
57627,68,Columbine Paper & Maintenance,"['https://lh5.googleusercontent.com/-M7QwJsh6pdM/AAAAAAAAAAI/AAAAAAAAAAA/NDBslLdacRE/s400-p-k-no-ns-nd/photo.jpg', 'https://lh5.googleusercontent.com/-M7QwJsh6pdM/AAAAAAAAAAI/AAAAAAAAAAA/NDBslLdacRE/s60-p-k-no-ns-nd/photo.jpg']",,"{'street': '1300 N Lamar St', 'postcode': '80214', 'city': 'Lakewood', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.7368914, 'lng': -105.0665813}","{'rating': 4.9, 'count': 8, 'spread': [0, 0, 0, 1, 7]}","{'items': ['Janitorial equipment supplier'], 'primary': None}",America/Denver,0.0,,True,"{'service_options': ['On-site services'], 'accessibility': ['Wheelchair-accessible car park', 'Wheelchair-accessible entrance'], 'payments': ['Debit cards', 'Credit cards']}",,,1,"{'items': [{'url': 'https://lh5.googleusercontent.com/p/AF1QipNInOwPLwmv4je0D-4mBOFmXDeF9X4Fb5NZdxk5=w960-h636-k-no', 'type': 'photo', 'created_at': '2022-07-05 14:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipOtH8k4Ds7dOKUGHDvT9q6t12X4X0eYdwDwhobX=w1024-h1233-k-no', 'type': 'photo', 'created_at': '2022-01-13 19:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipPNyuqHp9Cd48utdNWVfSbidFOoOLHeQsCP_5oQ=w1024-h1804-k-no', 'type': 'photo', 'created_at': '2021-11-18 18:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipOFc1Jaq5Tm3NQIzcXSd-bAl_D_aAUF769W-NTv=w1024-h694-k-no', 'type': 'photo', 'created_at': '2021-07-30 13:00:00', 'caption': None}], 'count': 104, 'types': ['photo']}","{'min': '2021-07-30 13:00:00', 'max': '2022-07-05 14:00:00'}",['bizbuilder:gmb_web'],ChIJISg6EDCHa4cRc6EcXKKPiiI,0x876b8730103a2821:0x228a8fa25c1ca173,/g/1hc6jgz6f,"{'external_id': '111885784955256244203', 'url': 'https://www.google.com/maps/contrib/111885784955256244203'}","[{'raw': '+1 303-232-1211', 'area_code': '303', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+13032321211', 'local': '(303) 232-1211', 'location': 'Lakewood, CO', 'carrier': None, 'exchange': 'DENVER', 'company': 'QWEST CORPORATION', 'adm1': 'CO'}]","https://www.google.com/maps/place/Columbine+Paper+%26+Maintenance/@39.7368914,-105.0665813,17z/data=!3m1!4b1!4m5!3m4!1s0x876b8730103a2821:0x228a8fa25c1ca173!8m2!3d39.7368914!4d-105.0665813",,"{'domain': 'columbinepaper.com', 'platform': None, 'url': 'http://www.columbinepaper.com/'}",1300 N Lamar St,Colorado,Lakewood,80214
48387,58,The Duck Company,,,"{'street': '5601 Gray St Unit A', 'postcode': '80002', 'city': 'Arvada', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.7986766, 'lng': -105.06259109999999}","{'rating': 3.8, 'count': 16, 'spread': [5, 0, 0, 0, 11]}","{'items': ['Manufacturer', 'Fashion designer', 'Clothing wholesaler'], 'primary': None}",America/Denver,0.0,,False,"{'accessibility': ['Wheelchair-accessible car park', 'Wheelchair-accessible entrance'], 'payments': ['Debit cards', 'Credit cards']}",,,1,"{'items': [{'url': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uFN8_fsvnoTs73wZY_QskQ&cb_client=search.gws-prod.gps&w=1024&h=768&yaw=310.18262&pitch=0&thumbfov=100', 'type': 'street_view', 'created_at': '2024-11-01 04:00:00', 'caption': 'The Duck Company'}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipO2I_hYVV675Tod5eCF0FuppbW0cjmL_1tQj-P1=w1024-h1365-k-no', 'type': 'photo', 'created_at': '2024-08-07 21:00:00', 'caption': None}], 'count': 2, 'types': ['photo', 'street_view']}","{'min': '2024-08-07 21:00:00', 'max': '2024-08-07 21:00:00'}","['launch', 'photos:gmm_ios_review_post']",ChIJY1_FrMSHa4cRjMwkdj1RDcI,0x876b87c4acc55f63:0xc20d513d7624cc8c,/g/1v_w2vhd,,"[{'raw': '+1 800-255-3565', 'area_code': None, 'type': 'TOLL_FREE', 'country': 'US', 'country_code': '1', 'number': '+18002553565', 'local': '(800) 255-3565', 'location': None, 'carrier': None, 'exchange': None, 'company': None, 'adm1': None}]","https://www.google.com/maps/place/The+Duck+Company/@39.7986766,-105.06259109999999,17z/data=!3m1!4b1!4m5!3m4!1s0x876b87c4acc55f63:0xc20d513d7624cc8c!8m2!3d39.7986766!4d-105.06259109999999",,"{'domain': 'duckco.com', 'platform': None, 'url': 'https://www.duckco.com/'}",5601 Gray St Unit A,Colorado,Arvada,80002
69261,79,Knotty Tie Co.,"['https://lh5.googleusercontent.com/-VJiSHnzdyno/AAAAAAAAAAI/AAAAAAAAAAA/NpijhtKBi6I/s400-p-k-no-ns-nd/photo.jpg', 'https://lh5.googleusercontent.com/-VJiSHnzdyno/AAAAAAAAAAI/AAAAAAAAAAA/NpijhtKBi6I/s60-p-k-no-ns-nd/photo.jpg']","Local merchant with design-your-own ties & bow ties made in the U.S., plus scarves & pocket squares.","{'street': '926 W 10th Ave', 'postcode': '80204', 'city': 'Denver', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.7318943, 'lng': -104.9993664}","{'rating': 4.8, 'count': 660, 'spread': [13, 9, 10, 38, 590]}","{'items': ['Manufacturer', 'Clothing store', 'Fashion accessories store'], 'primary': None}",America/Denver,0.0,,True,"{'from_the_business': ['Identifies as veteran-owned'], 'service_options': ['Delivery', 'On-site services'], 'accessibility': ['Wheelchair-accessible entrance', 'Wheelchair-accessible toilet'], 'amenities': ['Gender-neutral toilets'], 'crowd': ['LGBTQ+ friendly'], 'planning': ['Quick visit'], 'payments': ['Credit cards', 'Debit cards']}","['LGBTQ+ friendly', 'Identifies as veteran-owned']",,1,"{'items': [{'url': 'https://lh5.googleusercontent.com/p/AF1QipNnD6ZCuxCvxrDFPNx2bGM4CLBLwoOSU0HtXaUP=w1024-h681-k-no', 'type': 'photo', 'created_at': '2024-06-04 14:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipOuMM5pmzX9l4wWZM0Df6NIZJvvnFzDW7a4scAu=w1024-h682-k-no', 'type': 'photo', 'created_at': '2024-06-04 14:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipOz1Tbh9KyDj_Hj_4X2pyFNVQr9IwLJuVnEDDw2=w1024-h1536-k-no', 'type': 'photo', 'created_at': '2024-06-04 14:00:00', 'caption': None}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipOIAYDrUdnAo1E0fQkcejmh6vnLsTtqKUoHVul6=w1024-h1535-k-no', 'type': 'photo', 'created_at': '2024-06-04 14:00:00', 'caption': None}], 'count': 80, 'types': ['photo']}","{'min': '2024-06-04 14:00:00', 'max': '2024-06-04 14:00:00'}",['bizbuilder:gmb_on_local_universal_desktop'],ChIJU6puOK8WcEAR4T8BP_NFPa4,0x407016af386eaa53:0xae3d45f33f013fe1,/g/11b5ymck3h,"{'external_id': '114351258995967814561', 'url': 'https://www.google.com/maps/contrib/114351258995967814561'}","[{'raw': '+1 303-954-9470', 'area_code': '303', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+13039549470', 'local': '(303) 954-9470', 'location': 'Colorado', 'carrier': None, 'exchange': 'DENVER', 'company': 'LEVEL 3 COMMUNICATIONS, LLC - CO', 'adm1': 'CO'}]","https://www.google.com/maps/place/Knotty+Tie+Co./@39.7318943,-104.9993664,17z/data=!3m1!4b1!4m5!3m4!1s0x407016af386eaa53:0xae3d45f33f013fe1!8m2!3d39.7318943!4d-104.9993664",,"{'domain': 'knottytie.com', 'platform': None, 'url': 'http://www.knottytie.com/'}",926 W 10th Ave,Colorado,Denver,80204
26913,35,Fabrications Unlimited,"['https://lh5.googleusercontent.com/-1MCTz367KsA/AAAAAAAAAAI/AAAAAAAAAAA/KEyxTgFGmDE/s400-p-k-no-ns-nd/photo.jpg', 'https://lh5.googleusercontent.com/-1MCTz367KsA/AAAAAAAAAAI/AAAAAAAAAAA/KEyxTgFGmDE/s60-p-k-no-ns-nd/photo.jpg']",,"{'street': '5440 Marshall St Ste 4', 'postcode': '80002', 'city': 'Arvada', 'adm1': 'Colorado', 'country': 'US'}","{'lat': 39.795272399999995, 'lng': -105.06807459999999}","{'rating': 3, 'count': 6, 'spread': [3, 0, 0, 0, 3]}","{'items': ['Manufacturer', 'Window treatment store', 'Wholesaler'], 'primary': None}",America/Denver,0.0,,True,{'from_the_business': ['Small Business']},,,1,"{'items': [{'url': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gJGHF_j0ea7H4nET2iFbHA&cb_client=search.gws-prod.gps&w=1024&h=768&yaw=61.322914&pitch=0&thumbfov=100', 'type': 'street_view', 'created_at': '2024-11-01 10:00:00', 'caption': 'Fabrications Unlimited'}, {'url': 'https://lh5.googleusercontent.com/p/AF1QipMmO89cgoGYqy8pZxxSaRsbSDBJKIBqZTnk-TYQ=w1024-h768-k-no', 'type': 'photo', 'created_at': '2022-04-13 17:00:00', 'caption': None}], 'count': 2, 'types': ['photo', 'street_view']}","{'min': '2022-04-13 17:00:00', 'max': '2022-04-13 17:00:00'}","['launch', 'photos:local_universal_desktop']",ChIJ-dqufs-Ha4cR5Hc22LLF7as,0x876b87cf7eaedaf9:0xabedc5b2d83677e4,/g/1tdxfscm,"{'external_id': '107716124418631347697', 'url': 'https://www.google.com/maps/contrib/107716124418631347697'}","[{'raw': '+1 303-425-1886', 'area_code': '303', 'type': 'FIXED_LINE_OR_MOBILE', 'country': 'US', 'country_code': '1', 'number': '+13034251886', 'local': '(303) 425-1886', 'location': 'Colorado', 'carrier': None, 'exchange': 'DENVER', 'company': 'QWEST CORPORATION', 'adm1': 'CO'}]","https://www.google.com/maps/place/Fabrications+Unlimited/@39.795272399999995,-105.06807459999999,17z/data=!3m1!4b1!4m5!3m4!1s0x876b87cf7eaedaf9:0xabedc5b2d83677e4!8m2!3d39.795272399999995!4d-105.06807459999999",,,5440 Marshall St Ste 4,Colorado,Arvada,80002
